x,y,z
0.24210518008894294,0.5469198190398518,0.8014136218679567
0.26239205695955137,0.5927482272667257,0.7614459583691344
0.28160070858519326,0.6361409058836646,0.7183493500977276
0.29965220249609603,0.6769195450665312,0.6723008902613169
0.3164723612317465,0.7149165766399322,0.6234898018587336
0.3319920671519871,0.7499758626507951,0.5721166601221697
0.3461475464562251,0.7819533369727077,0.5183925683105252
0.3588806312436586,0.8107175973045347,0.4625382902408354
0.3701389985376579,0.8361504451306582,0.404783343122394
0.3798763852920998,0.8581473714240319,0.3453650544213078
0.3880527784961474,0.8766179860961901,0.28452758663103267
0.39463457959629433,0.891486389429511,0.22252093395631445
0.3995947425600282,0.9026914839654349,0.15959989503337932
0.4029128850137795,0.9101872255670289,0.09602302590768189
0.4045753719984663,0.9139428126242204,0.03205157757165533
0.4045753719984663,0.9139428126242204,-0.032051577571654985
0.4029128850137795,0.9101872255670289,-0.09602302590768154
0.39959474256002825,0.902691483965435,-0.15959989503337896
0.39463457959629433,0.891486389429511,-0.22252093395631434
0.3880527784961474,0.8766179860961902,-0.28452758663103234
0.3798763852920998,0.8581473714240319,-0.3453650544213075
0.37013899853765797,0.8361504451306583,-0.40478334312239367
0.3588806312436586,0.8107175973045349,-0.4625382902408351
0.3461475464562251,0.7819533369727079,-0.518392568310525
0.33199206715198715,0.7499758626507953,-0.5721166601221694
0.31647236123174655,0.7149165766399324,-0.6234898018587335
0.2996522024960961,0.6769195450665313,-0.6723008902613166
0.2816007085851933,0.6361409058836647,-0.7183493500977275
0.26239205695955153,0.592748227266726,-0.7614459583691342
0.24210518008894302,0.546919819039852,-0.8014136218679565
0.22082344110195098,0.49884399996261025,-0.8380881048918404
0.19863429122899132,0.4487183238878194,-0.8713187041233892
0.17562891044644985,0.3967487679703949,-0.900968867902419
0.15190183279860095,0.34314888626303647,-0.9269167573460216
0.12755055793694148,0.28813893217681763,-0.9490557470106686
0.10267515047321037,0.23194495341267748,-0.9672948630390293
0.07737782879243399,0.17479786308292783,-0.9815591569910653
0.05176254501565745,0.11693249083974673,-0.991790013823246
0.025934557838380307,0.0585866179097641,-0.9979453927503363
4.957166255030046e-17,1.11983249187625e-16,-1.0
0.0,0.0,1.0
0.018229745066031613,0.0614220602324966,0.9979453927503363
0.03638458019931885,0.12259172404450727,0.9917900138232462
0.05438990328809911,0.18325763216657673,0.9815591569910653
0.07217172659767089,0.24317049536943489,0.9672948630390295
0.08965698080186606,0.3020841188469124,0.9490557470106686
0.10677381524058427,0.35975641388320756,0.9269167573460217
0.1234518931695674,0.415950392647348,0.9009688679024191
0.1396226807891687,0.4704351420270209,0.8713187041233894
0.15521972886443622,0.5229867725000833,0.8380881048918407
0.17017894577927234,0.573389338144632,0.8014136218679567
0.18443886090263206,0.6214357240071172,0.7614459583691344
0.19794087718453124,0.6669284971821122,0.7183493500977276
0.21062951194389418,0.709680718106472,0.6723008902613169
0.22245262485879105,0.7495167087340957,0.6234898018587336
0.23336163222220474,0.786272774434701,0.5721166601221697
0.24331170658290424,0.819797876650173,0.5183925683105252
0.25226196095105724,0.8499542535443964,0.4625382902408354
0.26017561681164136,0.8766179860961901,0.404783343122394
0.2670201552552517,0.8996795073091464,0.3453650544213078
0.2727674506052745,0.9190440524459202,0.28452758663103267
0.2773938859923256,0.9346320484368628,0.22252093395631445
0.28088045040103227,0.9463794408628325,0.15959989503337932
0.28321281679037347,0.9542379571685435,0.09602302590768189
0.2843814009665643,0.958175305024849,0.03205157757165533
0.2843814009665643,0.958175305024849,-0.032051577571654985
0.28321281679037347,0.9542379571685435,-0.09602302590768154
